Restaurant Name,Cuisines,Address,City,Postcode,Phone Number,Reviews,Average Review
"Baffo","Pizza, Pasta","1377-1379 Argyle Street","Glasgow","G3 8AF","01415830000","91","5"
"Karahi Palace","Indian, Pizza","51-53 Nelson Street","Glasgow","G5 8DZ","01414295442","411","4.5"
"Yummia","Pakistani, Desserts, Halal","412 Victoria Road","Glasgow","G42 8YS","02039126648","30","5.5"
"Five Star Takeaway","Turkish, Italian","219 Saracen Street","Glasgow","G22 5JW","01412373303","24","5"
"Peri Peri Bites","Peri Peri, Chicken, Halal","339 Dumbarton Road","Glasgow","G11 6AL","01413371059","17","4"
"Mister Singh","Indian, Halal","149 Elderslie Street","Glasgow","G3 7JR","0141 204 0186","15","5.5"
"Subway - Cowcaddens","Sandwiches, Lunch","83-85 Cambridge Street","Glasgow","G3 6RU","02039126648","19","4"
"Masala Twist","Indian, Curry","261 Hope Street","Glasgow","G2 3PS","01413326002","157","5"
"Naughty Burger","Burgers, American","23-25 Gibson Street","Glasgow","G12 8NU","01413708181","312","5"
"Spice Routes","Indian, Italian, Halal","955 Duke Street","Glasgow","G31 1LZ","01415504200","389","4.5"
"Chilli Cottage","Pizza, Kebab","404 Paisley Road West","Glasgow","G51 1BE","07589459492","155","5"
"Subway - Alexandra Parade","Sandwiches, Lunch","433 Alexandra Parade","Glasgow","G31 3AD","02039126648","17","3.5"
"The Pedlar And Spice","Indian, Curry","157-159 North Street","Glasgow","G3 7DA","01412213926","66","5"
"Dal Pizzaiolo","Pasta, Pizza","1082 Argyle Street","Glasgow","G3 8LY","01412210022","12","4.5"
"Himalayan Dine","Nepalese, Indian, Halal","71 Kilmarnock Road","Glasgow","G41 3YR","01416323395","81","5.5"
"NYC Bar and Grill","American, Burgers","185 Hope Street","Glasgow","G2 2UL","01413532913","36","5.5"
"Panda Chinese Cuisine","Chinese, Oriental, Halal","Springfield Quay, Paisley Road","Glasgow","G5 8NP","01414290988","773","4.5"
"Subway - 107 Union St","Sandwiches, Lunch","107 Union Street","Glasgow","G1 3TA","02039126648","10","4"
"Subway - 11 St Vincent Place","Sandwiches, Lunch","11 Saint Vincent Place","Glasgow","G1 2DW","02039126648","15","4.5"
"Subway - 16 High Street","Sandwiches, Lunch","16 High Street","Glasgow","G1 1NL","02039126648","12","4"
"Amalfi","Italian","148 West Nile Street","Glasgow","G1 2RQ","01413323999","9","4.5"
"Sugar Rush","Desserts, Ice Cream, Halal","32G Saint Andrews Road","Glasgow","G41 1PF","01414180089","82","3.5"
"Val D’oro","Fish & Chips","12-14 London Road","Glasgow","G1 5NB","01415524323","19","5"
"Coro the Chocolate Cafe","Desserts, Crepes","241 Sauchiehall Street","Glasgow","G2 3EZ","02039126648","54","5"
"Spicy Fusion","Indian, Kebab, Halal","186 London Road","Glasgow","G40 1PB","01415531319","991","5"
"Subway - Sauchiehall Street","Sandwiches","293 Sauchiehall Street","Glasgow","G2 3HQ","02039126648","4","3"
"Grill Guru","Grill, Peri Peri, Halal","48 Oswald Street","Glasgow","G1 4PL","01412218777","3","6"
"Zizo Spices 4 U","Indian, Curry, Halal","188 Bellfield Street","Glasgow","G31 1RQ","01415545000","926","5.5"
"Tasty Bite","Pizza, Indian, Halal","376 Cumbernauld Road","Glasgow","G31 3NN","01415548450","734","5"
"Subway - Nelson Mandela Place","Sandwiches","11 Nelson Mandela Place","Glasgow","G2 1QY","02039126648","10","5.5"
"Steak & Cherry","American, Mexican","516 Sauchiehall Street","Glasgow","G2 3LW","01413529893","28","4.5"
"India Quay","Indian, Curry, Halal","181 Finnieston Street","Glasgow","G3 8HE","01412211616","139","5.5"
"Tesoro Mio","Italian, Pasta","257 High Street","Glasgow","G4 0QR","01415488769","149","5"
"Trevi Italian Cuisine","Italian, Pizza, Halal","9 Lochleven Road","Glasgow","G42 9JU","01416493802","126","5"
"WRAPS 4 U","Breakfast, Sandwiches, Halal","220 Argyle Street","Glasgow","G2 8HA","07800938847","0","0"
"Pomo","Italian, Pasta","337 Paisley Road West","Glasgow","G51 1LU","01413576666","835","5"
"Subway - 40 Queen St","Sandwiches","40 Queen Street","Glasgow","G1 3DS","02039126648","0","0"
"Subway - St Enoch Centre","Sandwiches","Kiosk 3, Unit 1F, Food Court, St Enoch Centre","Glasgow","G1 4BW","02039126648","1","6"
"La Casa del Caffe","Italian, Café","995 Cathcart Road","Glasgow","G42 9XJ","01416326596","2","2.5"
"Desserts 4 U","Desserts, Smoothies, Halal","220 Argyle Street","Glasgow","G2 8HA","07800938847","0","0"
"Harry's Ice Cream","Desserts, Milkshakes, Halal","535 Duke Street","Glasgow","G31 1DL","07412601563","82","4.5"
"Bagel Mania","Bagels","195 Byres Road","Glasgow","G12 8TN","01413399704","11","5.5"
"Punjabi Express","Indian, Curry","115 Main Street","Glasgow","G40 1QD","01415510444","131","5"
"Punjabi Express","Indian, Curry","115 Main Street","Glasgow","G40 1QD","01415510444","131","5"
"BRGR West End","Burgers, American","526 Great Western Road","Glasgow","G12 8EL","01413391199","110","4.5"
"Franco The Continental","Pizza, Burgers","177-179 James Street","Glasgow","G40 1BT","01415566700","104","4.5"
"Cossachok","Russian, European","10 King Street","Glasgow","G1 5QP","02039126648","49","5.5"
"Subway - Duke Street","Sandwiches","557 Duke Street","Glasgow","G31 1DL","02039126648","9","4"
"Banana Leaf South Indian","Indian, Curry","76B Old Dumbarton Road","Glasgow","G3 8RE","01413344445","666","4.5"
"Steak Cattle & Roll","Burgers, Vegetarian","396 Sauchiehall Street","Glasgow","G2 3JD","01412371919","90","5"
"China House","Chinese, Oriental","25 Dalmarnock Road","Glasgow","G40 4LA","01415564072","411","5"
"Fusion Palace","Chinese, Oriental","24 Cambridge Street","Glasgow","G2 3DZ","01413328999","328","5"
"The Howlin Wolf","Burgers, Pizza","100 Bath Street","Glasgow","G2 2EN","01413323224","13","4"
"Moretto","Pizza, Grill, Halal","71 Elmbank Street","Glasgow","G2 4PQ","01412307345","44","5"
"Las Iguanas Finlay House","Latin American, Brazilian food","Finlay House, 16 -20 West Nile Street","Glasgow","G1 2PW","02039126648","15","4.5"
"Cafe Coco","Breakfast, Panini's, Halal","10 Albert Drive","Glasgow","G41 2PE","02039126648","73","5.5"
"Monterey Jack’s","American, Pizza","71 Albion Street","Glasgow","G1 1NY","01418480253","48","4.5"
"Wrapchic - Glasgow","Indian, Halal","210 Castlebank Street","Glasgow","G11 6DN","01413372529","35","5.5"
"Koolba","Indian, Middle Eastern","109 Candleriggs","Glasgow","G1 1NP","02039126648","14","5"
"Subway Hope Street","Subways, Sandwiches","198 Hope Street","Glasgow","G2 2UG","02039126648","33","4"
"BirdBox - Glasgow","Chicken, Burgers","The Quay Paisley Road Glasgow","Glasgow","G5 8NP","02038269530","87","5"
"BLOC+","Burgers, Vegan","117 Bath Street","Glasgow","G2 2SZ","01415746066","53","5"
"Harvester Springfield Quay","Burgers, Chicken","Springfield Quay","Glasgow","G5 8NP","02039126648","8","4.5"
"MooBoo","Bubble Tea, Desserts","Saint Enoch Shopping Centre","Glasgow","G1 4BW","02039126648","3","4"
"Blue Lagoon Fish & Chips","Fish & Chips, British","244 Dumbarton Road","Glasgow","G11 6TU","07735632106","9","4.5"
"De Niro's 2","Italian, American, Halal","1 Fenwick Road","Giffnock","G46 6AU","01416376297","8","6"
"Tempo Tea Bar","Bubble Tea, Drinks","83 Queen Street","Glasgow","G1 3DA","01413879519","7","5"
"Tokyo Oriental","Japanese, Chinese","95 Kilmarnock Road","Glasgow","G41 3YR","01416321888","19","3"
"The University Cafe and Take Away","Fish & Chips, Desserts","83 Byres Road","Glasgow","G11 5HN","01413395217","41","5.5"
"Gourmet Burger Kitchen (GBK) - Glasgow","Burgers, American","65 St Vincent Street","Glasgow","G2 5TF","02038269530","57","5"
"Frankie & Benny's Glasgow","American, Italian","The Quay","Glasgow","G5 8NP","02039126648","50","4.5"
"BRGR City Centre","Burgers, American","6 Royal Exchange Square","Glasgow","G1 3AB","01412484721","70","4.5"
"Creams Glasgow Quay","Ice Cream, Desserts","Unit C1 The Quay Leisure Park, Glasgow","Glasgow","G5 8NP","01414180010","28","4"
"Indian Gallery Tandoori Restaurant","Indian, Halal","450 Sauchiehall Street","Glasgow","G2 3JD","01413323355","205","5"
"Stacks - Silverburn","Burgers","Unit E1","Glasgow","G53 6QR","02039126648","15","2.5"
"La Vita George Square","Italian, Pizza","161 Queen Street","Glasgow","G1 3BJ","01412483533","63","5.5"
"Mooboo","Bubble Tea, Desserts","Buchanan Galleries Shopping Centre","Glasgow","G1 2FF","02039126648","4","5.5"
"The Chicken Place","Peri Peri, Burgers, Halal","162 Albert Drive","Glasgow","G41 2NG","01412584172","359","4"
"Subway Argyle Street","Subways, Sandwiches","160 Argyle Street","Glasgow","G2 8BT","02039126648","18","4.5"
"Tandoori Choice (New)","Indian, Kebab","800 Springfield Road","Glasgow","G31 4HL","01415567314","16","4.5"
"KFC Glasgow - St Enochs Shopping Centre","Chicken","St Enoch's Shopping Centre Food Court","Glasgow","G1 4BW","02039126648","18","4.5"
"Bag ó Nails","Burgers, Pizza","165 Dumbarton Road","Glasgow","G11 6AA","01414659920","26","4.5"
"Obsession Of India","Indian, Curry, Halal","25 High Street","Glasgow","G1 1LX","01415520700","230","5.5"
"Bella Italia Glasgow Sauchiehall","Italian, Pizza","47-49 Sauchiehall Street","Glasgow","G2 3AT","02039126648","8","4"
"Manjaros Desserts","Desserts, Halal","Unit C2, Springfield Quay, Paisley Rd","Glasgow","G5 8NP","07852769462","1","6"
"The Little Cafe","Italian, Pizza","1361 Argyle Street","Glasgow","G3 8AF","07817 737471","26","5"
"Tinto Tapas Bar","Spanish","138 Battlefield Road","Glasgow","G42 9JT","01416366838","16","5"
"Halloumi","Greek, Grill","161 Hope Street","Glasgow","G2 2UQ","01412041616","22","3"
"Strip Joint","Pizza, Burgers","956 Argyle Street","Glasgow","G3 8LU","02039126648","18","4"
"Shilling Brewing Co.","Pizza, Italian","92 West George Street","Glasgow","G2 1PJ","01413531654","11","4.5"
"Tandoori Grill House","Pizza, Kebab, Halal","164 Darnley Street","Glasgow","G41 2LL","01414237138","6","5"
"Wagah Grill House","Mediterranean, American, Halal","58 Howard Street","Glasgow","G1 4EE","01413280805","30","5.5"
"Blé Coffee Stories","Café, Greek","55 Saint Enoch Square","Glasgow","G1 4BW","01412486196","0","0"
"Chilli Thrill","Indian, Pizza, Halal","35 High Street","Glasgow","G1 1LX","01415521655","218","4"
"Village Curry House","Indian, Curry","129 Nelson Street","Glasgow","G5 8DZ","01414294610","689","4.5"
"Italian Pizzaria","Pizza, Fast Food, Halal","1 Salkeld Street","Glasgow","G5 8HE","01412371670","147","4.5"
"Deli Darbar","Indian, Curry","476 Keppochhill Road","Glasgow","G21 1JE","01415720065","320","5"
"Cailins Sushi Bar & Takeaway","Japanese, Sushi","1136 Argyle Street","Glasgow","G3 8TD","01413348637","1603","5"
"Master Chef","Indian, Kebab, Halal","643 Dumbarton Road","Glasgow","G11 6HZ","07405503979","137","4.5"
"Super Cook Chinese","Chinese, Noodles","31 Dalmarnock Road","Glasgow","G40 4LA","01415563399","475","4.5"
"Ninja Turtles Restaurant","American, Pizza, Halal","911 Dumbarton Road","Glasgow","G11 6NB","01412373434","1692","4.5"
"Sweet World","Ice Cream, Cakes, Halal","121a Royston Road","Glasgow","G21 2QN","01412375910","130","5.5"
"Boston Burgers & Pizzeria","Burgers, Pizza, Halal","337 Paisley Road West","Glasgow","G51 1LU","01412582929","196","5.5"
"Cafe Milano","Italian, Panini's","58 West Campbell Street","Glasgow","G2 6PZ","01412290130","8","6"
"Red Pepper","Gourmet, Desserts, Halal","32 St. Andrews Road","Glasgow","G41 1PF","01414292121","817","3.5"
"La Fiorentina","Italian, Pizza","2 Angel Building, 2 Paisley Road West","Glasgow","G51 1LE","01414201585","61","5"
"COMFORTER IN THE CITY RESTAURANT","African, Nigerian, Halal","50 Dundas Street","Glasgow","G1 2AQ","01413320031","0","0"
"Panini's Sandwich Bar","Breakfast, Lunch","74 Waterloo Street","Glasgow","G2 7DA","0141-2045133","74","6"
"Continental Deli","Breakfast, Lunch","503 Victoria Road","Glasgow","G42 8RL","01414238302","3","4"
"Heritage","Café, Lunch, Halal","150 Battlefield Road","Glasgow","G42 9JT","01416323981","4","5"
"Philpotts Glasgow","Sandwiches, Salads","81 Bothwell St, Glasgow","Glasgow","G2 6TS","01412489080","94","6"
"Sholeh","Persian, Grill, Halal","146-148 Nelson Street","Glasgow","G5 8EJ","01414180796","350","5"
"Koo-ee Cafe","Brunch, Vegan","1 Old Castle Road","Glasgow","G44 4BN","01415541599","8","6"
"APOCOM KITCHEN","African, Nigerian, Halal","1391 Gallowgate","Glasgow","G31 4EX","01413161031","13","5"
"Via Italia","Italian, Wraps","115 Union Street","Glasgow","G1 3TA","01159705682","87","5"
"Amore d'Italia","Italian, Mediterranean","506 Alexandra Parade","Glasgow","G31 3BQ","07492981007","13","5"
"KFC Forge","Chicken","Forge Retail Park","Glasgow","G31 4EB","02039126648","675","4.5"
"The Quay China Garden","Chinese, Thai","256 Paisley Road","Glasgow","G5 8NG","01414293282","332","4"
"Bun On The Run","European, Asian, Halal","427 Saint George's Road","Glasgow","G3 6JX","01414828599","0","0"
"Pastaio's","Italian, Pizza, Halal","558 Paisley Road West","Glasgow","G51 1RF","01414190848","523","5.5"
"Newlands Cafe","Breakfast, Ice Cream","262 Kilmarnock Road","Glasgow","G43 2XS","02039126648","71","5.5"
"Street Food Shop","Grill, Halal","Kelvin Way","Glasgow","G3 7TA","07370885696","0","0"
"The Red Tiffin","Indian, Pizza, Halal","484 Duke Street","Glasgow","G31 1QF","01415544555","250","5.5"
"NY Slice","Pizza, American","309a Sauchiehall Street","Glasgow","G2 3HW","01413786610","14","5.5"
"Little Tasties Bridgeton","Café, Breakfast","195 Main Street","Glasgow","G40 1QH","01412584800","3","5.5"
"The Montford Bar & Kitchen","Burgers, Curry","23-27 Curtis Avenue","Glasgow","G44 4QD","01416166635","154","5"
"Indian Village","Indian, Curry, Halal","205 Main street","Glasgow","G40 1QH","01415548668","399","4.5"
"Star Coffee Patisserie","Café, Breakfast, Halal","330 Victoria Road","Glasgow","G42 7RP","01414233207","7","4"
"Thairiffic","Thai, Vegan, Halal","303 Sauchiehall Street","Glasgow","G2 3HQ","01413323000","22","5"
"Tiffany's Cafe","Café, Breakfast","33 Glassford Street","Glasgow","G1 1UG","01415481340","9","5"
"Ruby Roo","Indian, Curry, Halal","337 Dumbarton Road","Glasgow","G11 6AL","01413373777","22","4.5"
"Palomino","Pizza, Burgers","207 Bath Street","Glasgow","G2 4HZ","01412219444","25","5.5"
"La Casa","Italian, Pizza","King's Place","Glasgow","G22 6LL","01413363355","78","5"
"Subway - 1093 Argyle St","Sandwiches, Lunch","1093 Argyle Street","Glasgow","G3 8ND","02039126648","8","3"
"The Maggie Snack Bar","Burgers, Breakfast","Queen Margaret Drive","Glasgow","G12 8DQ","07523815738","5","4.5"
"Silvano","Italian, Pizza","476 Keppochhill Road","Glasgow","G21 1JE","01412585080","289","4.5"
"Byblos Cafe","Lebanese, Arabic, Halal","6 Park Road","Glasgow","G4 9JG","01413397980","479","5"
"Casanova","Italian, Pasta","55 Kingston Street","Glasgow","G5 8BJ","01413410786","131","5"
"The Counter","Burgers, Desserts","Springfield Quay","Glasgow","G5 8NP","02039126648","18","4.5"
"Tartan Best Kebab","Curry, Burgers","354 Paisley Road West","Glasgow","G51 1BG","01414190000","56","4.5"
"Subway Byres Road","Subways, Sandwiches","239 Byres Road","Glasgow","G12 8UB","02039126648","56","4"
"BingSoul Dessert Cafe","Desserts, Bubble Tea","90 Dumbarton Road","Glasgow","G11 6NX","01413392338","28","6"
"Maracas Cafe","South American","Cambridge Street","Glasgow","G3 6QX","02039126648","9","4.5"
"Bombay Badboy Indian Street Food","Indian, Burgers, Halal","279 Gallowgate","Glasgow","G4 0TR","01415523444","288","4"
"Hanoi Bike Shop","Vietnamese, Asian","8 Ruthven Lane","Glasgow","G12 9BG","01413394125","17","5"
"Cafe Antipasti","Italian, Pizza","305 Sauchiehall Street","Glasgow","G2 3HQ","01413329002","9","4.5"
"Zaytun Restaurant","Kurdish, Middle Eastern, Halal","452 Cathcart Road","Glasgow","G42 7BZ","01414230230","6","6"
"Sushi Delight","Sushi, Japanese","1160 Argyle Street","Strathclyde","G3 8TE","07482312426","163","5"
"Wingerz","Chicken, Desserts","666 Eglinton Street","Glasgow","G5 9RP","01412374030","25","3.5"
"Happy Date","Chinese, Oriental","150 Saracen Street","Glasgow","G22 5AS","01413362443","155","5"
"Decent Tandoori","Indian, Curry, Halal","55 Woodlands Road","Glasgow","G3 6ED","01413530572","37","5"
"Burger Bang","Burgers, American","488 Tollcross Road","Glasgow","G31 4XX","01416417189","121","3.5"
"Ti Amo Grill & BBQ","Indian, Italian, Halal","6 John Street","Glasgow","G1 1JQ","01415523346","9","5.5"
"Palermo","Italian, American","6 John Street","Glasgow","G1 1JQ","07915462304","18","5"
"Choco Berri","Desserts, Ice Cream, Halal","309 Sauchiehall Street","Glasgow","G2 3JA","01414180089","142","4"
"Spicy Hut","Indian, American, Halal","1117 Pollokshaws Road","Glasgow","G41 3YH","01416323296","1125","3"
"Pizza East","Italian, Pizza","575 Duke Street","Glasgow","G31 1PY","01415564268","74","5"
"Burger Bang","Burgers, American","15 Greenlees Road","Cambuslang","G72 8JB","01416417189","907","4"
"Pizza Punks","Pizza","90 St Vincent St","Glasgow","G2 5UB","01412378020","42","4"
"Via Italia","Italian, Pizza","119 Sauchiehall Street","Glasgow","G2 3EW","01412374424","28","4.5"
"Isola Sarda","Pizza, Italian","96 Trongate","Glasgow","G1 5EP","02039126648","12","5.5"
"Mharsanta","Fish & Chips, Burgers","26 Bell Street","Glasgow","G1 1LG","02039126648","3","5.5"
"Brave Bakers","European, Pizza","112 Saltmarket","Glasgow","G1 5LB","07760645351","3","4"
"Mezza Lebanese Bistro","Lebanese","381 Sauchiehall Street","Glasgow","G2 3HU","01413310000","10","4"
"Dolces Ice Cream Parlour","Desserts, Ice Cream","161 Gallowgate","Glasgow","G1 5AX","07860244328","515","4.5"
"Westend BBQ","Burgers, Desserts, Halal","123 Saint George's Road","Glasgow","G3 6JA","07440412631","92","4.5"
"Nonya","Asian, Curry","10 Claremont Street","Glasgow","G3 7HA","01412216200","15","5.5"
"Dannys Fast Food","American, Indian, Halal","253 Gallowgate","Glasgow","G4 0TP","01415521448","716","4"
"Magnificent 7","Pizza, Desserts","54 Calton Entry","Glasgow","G40 2SB","01412379220","0","0"
"Van Winkle","BBQ, Burgers","267 Gallowgate","Glasgow","G4 0TR","01415521177","7","4"
"Sugar King","Fish & Chips, Pizza, Halal","646 Cathcart Road","Glasgow","G42 8AA","01416363801","153","4.5"
"Centre cafe","European, Ice Cream, Halal","Unit 24, 279 Abercromby Street","Glasgow","G40 2DD","07476568287","2","2.5"
"Halloumi","Greek, Grill","697 Pollokshaws Road","Glasgow","G41 2AB","01414236340","23","2.5"
"Al Forno","Italian, Pizza","10 Torrisdale Street","Glasgow","G42 8PZ","02039126648","3","4"
"Blue Lagoon","Fish & Chips","770 Gallowgate","Glasgow","G40 2PW","02039126648","1","3.5"
"Star Curry House","Pizza, Kebab, Halal","219 Saracen Street","Glasgow","G22 5JW","01412373303","81","5"
"Piri Piri Grill","Grill, Peri Peri","94 Smithycroft Road","Glasgow","G33 2RQ","01417707000","21","4"
"BBQ Burgers & Wraps","Burgers, Pizza","17 Westwood Square","East Kilbride","G75 8JQ","01355457500","257","4.5"
"Cheeky Moo's","Desserts, Ice Cream","48 Main Street","Rutherglen","G73 2HY","01416471559","677","5"
"China Chef","Chinese, Oriental","529 Carntyne Road","Glasgow","G32 6JL","01417781991","1011","5.5"
